word,count
อนุโยค,134
จ๊วบจ๊าบ,251
ตอนเย็น,36209
ไม่ต้องสงสัย,140346
งานพิธี,18365
กระดวง,18
เจาะข่าว,1489
ธรรม,5561718
ขวยเขิน,336
หีบพระธรรม,45
สัญญี,10071
พักใหญ่,11107
เสียซิ,592
แอปพลิเคชัน,496229
ไก่แจ้,3470
กดกริ่ง,766
คลีนิค,20765
ตั้งชัน,480
ทุนนอน,58
ประทุษร้าย,4116
ดวงจู๋,722
คำต้องห้าม,664
ท็อป,275767
หาทาง,199690
อันเนื่องมาจาก,44074
คาเแร็กเตอร์,0
นายกรัฐมนตรี,224481
หยอกหย็อย,0
พระบรมวงศ์,701
ราคาตลาด,24258
รำซุย,8
พิมพ์เขียว,5720
เมขลาโยนแก้ว,2
เยี่ยมวิมาน,27
ซีเอ็ดยูเคชั่น,2784
ลดน้อยลง,20660
ประชาชนพลเมือง,252
เพียบแปร้,59
คดเคี้ยว,5782
มนุษย์มนา,246
ผ่าเผย,935
กลิ่ง,158
สก็อต,19843
บลอนด์,25588
ภักดี,126847
ม้าเร็ว,292
สายตาไกล,33
เสเพล,2128
แสนเสนาะ,55
เรือแม่ปะ,5
เมือบ,186
ปอน,182224
กวักมือ,1445
วงจรไฟฟ้า,9482
สมพรปาก,202
อนุชาต,690
เท่าครึ่ง,292
ปลอบโยน,4530
นักพฤกษศาสตร์,1694
ปลอมแปลง,22010
ขี้แย,556
ราศรี,3899
เกวัฏ,329
ขณะนั้น,67159
ษัษฏี,5
แสยะ,1023
อดุลยเดช,32966
ดูดอมดูดาย,2
ประเทืองปัญญา,318
เตี้ยอุ้มค่อม,56
อัลตร้าซาวนด์,178
อนยะ,169
อาราม,43551
ฤชา,6691
หนามเหม็น,2
เสพย์,2956
หมวกนิรภัย,10134
กลูเต็น,625
คอนเรือ,19
พระทัย,13289
สตะ,4362
มุด,435974
กันภัย,364562
อภิมุข,288
บางตา,2272
แคฝอย,155
ผ็อย ๆ,3
หนังเหนียว,629
ริเริ่ม,60632
บรรพตมาลา,0
แถลบ,7
ทะเลอาณาเขต,180
มูลไถ,80
มรดกตกทอด,2563
การกีฬาแห่งประเทศไทย,10889
ไข้ทับระดู,265
ลูกสวรรค์,4
ผลิกศิลา,2
ครีเอเตอร์,46099
ทุ่งโพธิ์,1555
ทแยง,6741
พร่ำเพรื่อ,1248
รปภ.,22581
ร่ำรวย,114315
กระทั้น,687
กร้าว,29622
ทองทึบ,177
มหาเศรษฐี,26990
หงสบาท,51
โกสีย์,916
ข้าวแตน,222
คนภูเขา,140
การลงนาม,19078
คละ,55429
เงินลงทุน,175186
กุศลผลบุญ,603
คอนแท็ค,841
ตาพร่า,3489
ร่วมสุข,2975
รู้เท่าไม่ถึงการ,4203
ศกุนิ,30
ใหม่,13038350
ครรภ์,189220
บัญจก,79
ฮะเบส,4
ดิสนีย์,34666
ขนมนางเล็ด,83
หม้อแกงค่าง,1
เทโพ,1423
น้ำมนตร์,91
ส่วนรวม,30664
ร่ำไห้,4556
ช้างชูงวง,115
ดำรง,255106
ปัดกวาด,1810
แจ่ม,200346
ไชยเภท,1
ไดนาโม,3711
อึกอัก,605
กระแบกงา,14
ตามตัวอย่าง,7078
คอมมิวนิตี้,14702
คล้ายคลึง,62463
บั้นปลาย,6260
แฝดเลือด,8
เวอร์ชัน,302241
ตับเหล็ก,34
วันสารท,1631
ออกพรรษา,6447
ผมแกละ,96
หัวจิตหัวใจ,685
เป็นไหน ๆ,376
ลมตะกัง,25
ศูนย์การผลิต,1118
โอย,36861
อากรขาออก,101
ต่อปาก,13604
หงัก ๆ,2
ฟอร์ดเรนเจอร์,565
ทิศตะวันตกเฉียงเหนือ,2892
มีความจำเป็น,173634
หลุด,1450350
ปุสสะ,1036
อื้น,4229
ขจิต,2320
เผาศพ,3913
ป่นปี้,604
บรรพมูล,1
พลศึกษา,28958
ซะซร้าว,2
สันติภาพ,37119
บางสิ่งบางอย่าง,10990
ตาจน,3150
เพิ่มจำนวน,42501
อุโบสถกรรม,715
ศักยะ,319
กรรมวิบาก,173
วิชย,7801
สายใย,13137
นักเรียนประถม,3814
แปลงตัว,12564
ภัณฑ์,2741647
เส้นแร,1295
ท้องไม้,225
กิริเนศวร,1
คึกคัก,67094
เครื่องจักสาน,1609
ยาจนะ,9
ลิตมัส,347
มองหา,1270766
ธุลี,6761
โล่ติ๊น,49
วง,16554774
สาราณียธรรม,251
ยากจะแก้ไข,855
พนัสดม,1
เวชกรรม,20802
กะชึ่กกะชั่ก,2
พระบาทสมเด็จพระปรมินทรมหาภูมิพลอดุลยเดช,9440
ข้าวเกรียบอ่อน,30
ตัวอ่อน,18639
ปลดเกษียณ,542
ในที่นี้,47961
สเปรย์,134367
คว้าน้ำเหลว,303
เมหนะ,1
ปักขคณนา,84
ชมเชย,20495
พาซิพารัม,0
รวดเดียว,5061
ลืมตา,24445
ตัวอย่าง,1338657
สวท.,15796
ถับ,177
แนว,3580152
วาริพินทุ,3
ธนิต,3441
ปิตุ,4435
ชักต๋ง,3
กาหล,858559
ตระโบม,22
ตะโขง,192
หมองหม่น,558
การค้า,677336
แหวก,63341
จักรราศี,4006
ติดตัง,758
มลสาร,325
เช็คเด้ง,504
เกรียวกราว,635
มะแพร้ว,4
ทะบียน,1244
อายุกตกะ,1
ให้จงได้,2741
เอลซัลวาดอร์,5114
บัญญัติ,318109
สถ.บ.,10137
อันตกะ,2
ซำ,29734
ศอ.,5572
วอดก้า,2237
ข้ออ้างอิง,110
ยิ้มแย้ม,10109
แซนดิเอโก้,8
จุฬาราชมนตรี,2576
คับค้อน,7
ฉาบฉวย,1937
ปฏิ,3032444
ตราบ,61154
อาหารการกิน,17036
ตลึง,1113
โมซาร์ต,58
คำสกรรถ,3
ตะแบก,3097
ยิ้มเยาะ,743
ระโยงระยาง,485
แตกมัน,4267
ส่วนย่อย,4978
ดม,3597830
อนิละ,0
กษีรารณพ,2
กลิ้งเกลือก,232
รวิ,1844139
สร้างบ้าน,148481
มิลก์,211
ร่มธง,199
กะลิ้มกะเหลี่ย,37
เครื่องจ่ายตั๋วและทอนเงิน,1
ผู้จำนอง,954
ซัมเมอร์,88261
รากสาดใหญ่,188
ลูกเธอ,8814
ทำนองเดียวกัน,14814
ทัก,1225539
ชิ้นงาน,119803
ก้ม,155493
ตะไล,1398
มุณฑะ,456
จุทส,79
สมปัก,139
เงินทดรองราชการ,610
สละเวลา,6562
สืบสกุล,1701
ศัสตรา,860
ของโปรด,4390
นลิน,13254
สวนครัว,11331
เส้นทแยงมุม,1264
ค่าธรรมเนียม,517703
โอดีสซีย์,12
นหาดก,364
อมาตยาธิปไตย,80
อึ้ก ๆ,1
คาดหวัง,191227
ถึงชีวิต,19049
มกุละ,1
ผักหนาม,544
คันชั่ง,142
มิงโค,10
ขอบ,1635818
เกี้ยวพาน,52
อักษรเลข,105
คปช.,23
กฎเกณฑ์,46385
ผรสุ,103
ทุรกรรม,667
ผัง,178169
มหัลกะ,4
นาคเกี้ยวกระหวัด,0
ศารท,610
คันขา,216
ทัศน,659943
ชี้ฟ้า,20224
หลักหน่วย,15036
อุตรประเทศ,71
เพียบพร้อม,18293
รากเหง้า,6923
นมข้น,10856
สีหราชเดโชชัย,172
สั่งย้ำ,85
คาร์โก้,3771
ภาษาถิ่น,3799
ชนัก,1176
เจลลี่,17873
อุกาบาต,332
ทะลักทะแลง,3
เครื่องระบายความร้อน,381
อปาน,7365
ได้ทีขี่แพะไล่,52
อนุสร,51796
กัดวาง,80
วัฒน,1446678
กรีธา,709
พิศวง,12166
ทรานแซ็คชัน,0
โทรสาร,86608
คอล์ลาจ,0
ฟอล์คแลนด์,375
เกเร,6855
ที่รวม,191887
บอกหัว,413
เลี้ยงผม,586
พริ้มเพรา,398
ปล่อยเนื้อปล่อยตัว,494
ก้อน,388778
ลัยกาล,14
ครรไลหงส์,6
ชั่วนกเขาเหิน,4
ประหม่า,4213
เศวตร,576
หวัวร่อ,1
กิ๊ฟเซ็ต,420
ร้านค้าปลีก,20712
เหงื่อไคล,752
อ้อยควั่น,405
คหกรรม,10232
พันธ์,2387742
สั่งอาหาร,23470
แม้นเขียน,56
หฤหรรษ์,1117
กล่าวบท,1102
ต่างว่า,797
ลมโชย,1214
สารซักฟอก,477
ไฮดรา,1689
รองจ่าย,7312
โก่ง,19827
ยูไนเต็ด,369992
ฐานะ,525995
